customer_id,signup_date,country,age,acquisition_channel
C102293,2024-06-08,United Kingdom,30.0,Organic Search
C102294,2024-05-15,UK,74.0,Referral
C102295,2024-07-14,United States,46.0,Paid Search
C102296,2023-04-28,United States,53.0,Referral
C102297,2023-12-10,Ireland,68.0,Organic Search
C102298,2023-06-05,United Kingdom,58.0,Paid Search
C102299,2024-09-17,France,63.0,Referral
C102300,2023-07-07,France,58.0,Email
C102301,2023-04-11,United States,46.0,Referral
C102302,2024-02-03,UK,54.0,Paid Search
C102303,2024-09-07,United States,34.0,Email
C102304,2024-10-03,united kingdom,68.0,Email
C102305,2023-03-09,France,28.0,Email
C102306,2023-08-17,United States,68.0,Organic Search
C102307,2023-04-18,Spain,68.0,Direct
C102308,2023-08-04,USA,,Organic Search
C102309,2024-01-09,United States,58.0,Paid Social
C102310,2023-07-16,Germany,74.0,Paid Social
C102311,2023-02-17,United States,50.0,Paid Social
C102312,2023-12-24,Spain,37.0,Paid Social
C102313,2023-02-06,United Kingdom,68.0,Referral
C102314,2023-06-08,Ireland,47.0,Paid Social
C102315,2023-01-01,France,24.0,Organic Search
C102316,2023-03-02,France,32.0,Paid Search
C102317,2023-11-02,United States,56.0,Paid Search
C102318,2024-08-18,France,43.0,Email
C102319,2024-06-26,united kingdom,30.0,Paid Social
C102320,2023-03-11,Germany,63.0,Organic Search
C102321,2023-01-25,United Kingdom,24.0,Organic Search
C102322,2023-08-25,united kingdom,30.0,Paid Social
C102323,2024-04-01,United States,44.0,Paid Search
C102324,2024-06-06,united kingdom,20.0,Direct
C102325,2024-07-30,United States,40.0,Paid Social
C102326,2023-08-28,France,69.0,Paid Search
C102327,2023-04-28,United Kingdom,71.0,Paid Social
C102328,2023-01-19,Germany,67.0,Paid Social
C102329,2023-04-13,United Kingdom,36.0,Paid Social
C102330,2023-02-15,Germany,,Organic Search
C102331,2024-08-25,France,64.0,Paid Search
C102332,2023-07-07,United States,39.0,Paid Social
C102333,2024-07-30,Germany,60.0,Referral
C102334,2024-01-23,Spain,24.0,Paid Social
C102335,2024-01-13,France,56.0,Paid Search
C102336,2023-11-15,United States,51.0,Referral
C102337,2024-07-27,United States,70.0,Email
C102338,2023-01-31,Germany,23.0,Organic Search
C102339,2023-03-06,united kingdom,41.0,Paid Search
C102340,2023-10-24,France,74.0,Email
C102341,2023-10-04,united kingdom,40.0,Paid Social
C102342,2024-01-17,France,55.0,Paid Search
C102343,2024-05-31,United Kingdom,27.0,Organic Search
C102344,2024-02-16,United Kingdom,59.0,Paid Social
C102345,2023-06-30,Ireland,33.0,Email
C102346,2023-08-18,France,50.0,Paid Social
C102347,2024-06-10,France,68.0,Email
C102348,2023-05-22,Spain,55.0,Paid Social
C102349,2023-12-19,United States,45.0,Organic Search
C102350,2024-01-13,united kingdom,,Organic Search
C102351,2024-06-09,United Kingdom,37.0,Organic Search
C102352,2024-05-15,United States,66.0,Paid Search
C102353,2023-11-22,United Kingdom,30.0,Email
C102354,2023-08-05,Spain,55.0,Email
C102355,2023-09-15,United Kingdom,45.0,Paid Social
C102356,2023-10-16,United Kingdom,36.0,Direct
C102357,2023-06-03,United Kingdom,,Organic Search
C102358,2024-03-13,United Kingdom,38.0,Paid Social
C102359,2023-05-26,United Kingdom,34.0,Referral
C102360,2024-03-30,Germany,48.0,Email
C102361,2024-06-10,united kingdom,61.0,Direct
C102362,2024-11-04,USA,67.0,Paid Search
C102363,2023-03-25,France,53.0,Direct
C102364,2024-06-15,USA,55.0,Organic Search
C102365,2023-03-02,Germany,62.0,Organic Search
C102366,2023-08-25,UK,33.0,Organic Search
C102367,2023-05-04,United Kingdom,32.0,Direct
C102368,2023-04-24,united kingdom,45.0,Paid Search
C102369,2023-05-03,Ireland,53.0,Paid Search
C102370,2023-01-31,USA,54.0,Paid Social
C102371,2024-07-30,United Kingdom,26.0,Direct
C102372,2023-02-12,United States,62.0,Email
C102373,2023-10-06,France,38.0,Direct
C102374,2024-05-04,Germany,68.0,Email
C102375,2024-11-24,United States,59.0,Organic Search
C102376,2024-08-20,France,74.0,Organic Search
C102377,2023-04-07,Germany,54.0,Paid Search
C102378,2024-11-22,Germany,48.0,Paid Social
C102379,2024-04-02,United Kingdom,28.0,Paid Social
C102380,2023-05-06,United Kingdom,40.0,Paid Social
C102381,2023-11-11,Ireland,66.0,Paid Social
C102382,2024-10-04,USA,39.0,Paid Search
C102383,2023-10-03,United States,21.0,Organic Search
C102384,2023-05-09,USA,31.0,Organic Search
C102385,2024-09-04,United Kingdom,51.0,Direct
C102386,2024-10-29,France,53.0,Email
C102387,2024-11-13,United Kingdom,74.0,Organic Search
C102388,2024-10-30,France,71.0,Organic Search
C102389,2024-09-03,United States,48.0,Organic Search
C102390,2023-11-15,United Kingdom,49.0,Paid Social
C102391,2023-05-15,United Kingdom,63.0,Organic Search
C102392,2024-03-08,France,20.0,Organic Search
C102393,2023-06-04,United Kingdom,51.0,Direct
C102394,2023-11-28,United Kingdom,45.0,Paid Search
C102395,2024-04-04,Germany,62.0,Paid Search
C102396,2024-10-24,UK,63.0,Paid Social
C102397,2023-07-22,United States,55.0,Paid Social
C102398,2023-06-26,United Kingdom,55.0,Paid Search
C102399,2024-05-29,France,57.0,Direct
C102400,2023-01-05,united kingdom,51.0,Email
C102401,2024-02-01,United Kingdom,30.0,Paid Social
C102402,2024-06-06,united kingdom,34.0,Paid Social
C102403,2024-01-21,United Kingdom,60.0,Email
C102404,2023-09-26,united kingdom,53.0,Email
C102405,2024-08-02,United Kingdom,31.0,Organic Search
C102406,2023-09-17,United Kingdom,68.0,Paid Search
C102407,2024-05-12,United States,73.0,Email
C102408,2023-11-21,France,53.0,Email
C102409,2023-01-19,United Kingdom,,Organic Search
C102410,2024-01-07,United Kingdom,71.0,Direct
C102411,2023-02-04,Spain,31.0,Direct
C102412,2024-10-13,France,42.0,Organic Search
C102413,2024-02-26,Germany,66.0,Email
C102414,2023-09-18,United Kingdom,47.0,Referral
C102415,2023-12-07,United States,31.0,Direct
C102416,2024-03-09,United Kingdom,22.0,Organic Search
C102417,2023-07-02,United Kingdom,38.0,Paid Search
C102418,2023-07-21,UK,56.0,Email
C102419,2023-10-21,United States,58.0,Organic Search
C102420,2023-07-01,UK,30.0,Organic Search
C102421,2024-06-14,USA,27.0,Organic Search
C102422,2023-03-14,united kingdom,57.0,Paid Social
C102423,2024-08-01,UK,27.0,Email
C102424,2023-09-01,France,21.0,Direct
C102425,2024-01-28,France,45.0,Organic Search
C102426,2023-04-21,united kingdom,50.0,Paid Search
C102427,2023-09-27,United States,31.0,Organic Search
C102428,2024-06-12,United Kingdom,30.0,Email
C102429,2023-07-09,United Kingdom,31.0,Paid Search
C102430,2023-04-03,Germany,37.0,Direct
C102431,2024-01-01,United Kingdom,18.0,Referral
C102432,2023-04-24,United States,18.0,Direct
C102433,2023-08-09,United States,39.0,Organic Search
C102434,2023-11-12,United Kingdom,19.0,Organic Search
C102435,2024-01-30,United Kingdom,,Paid Social
C102436,2024-03-23,UK,51.0,Organic Search
C102437,2024-04-18,Spain,19.0,Paid Social
C102438,2024-08-14,USA,53.0,Organic Search
C102439,2023-02-16,United States,53.0,Paid Search
C102440,2023-09-11,United Kingdom,50.0,Paid Search
C102441,2023-01-01,USA,53.0,Direct
C102442,2023-01-07,United Kingdom,64.0,Direct
C102443,2023-05-29,United States,22.0,Organic Search
C102444,2024-02-23,Germany,27.0,Organic Search
C102445,2024-09-18,United States,36.0,Referral
C102446,2024-06-25,united kingdom,57.0,Referral
C102447,2024-03-28,United Kingdom,67.0,Paid Social
C102448,2024-06-28,United Kingdom,70.0,Email
C102449,2023-05-01,United States,51.0,Email
C102450,2024-08-10,France,41.0,Organic Search
C102451,2024-09-15,United Kingdom,41.0,Paid Social
C102452,2023-03-08,United States,21.0,Paid Social
C102453,2023-11-25,Germany,44.0,Referral
C102454,2024-08-04,United Kingdom,47.0,Paid Search
C102455,2023-11-30,United Kingdom,29.0,Email
C102456,2024-08-11,UK,61.0,Direct
C102457,2024-10-16,Germany,64.0,Direct
C102458,2023-11-29,United States,35.0,Organic Search
C102459,2023-02-11,Germany,70.0,Referral
C102460,2023-08-27,France,24.0,Email
C102461,2023-05-31,Germany,69.0,Email
C102462,2023-11-28,Ireland,61.0,Organic Search
C102463,2024-02-15,Germany,30.0,Paid Search
C102464,2023-11-21,France,55.0,Paid Search
C102465,2023-05-17,France,35.0,Organic Search
C102466,2023-07-30,Germany,63.0,Organic Search
C102467,2024-04-20,France,27.0,Organic Search
C102468,2023-01-19,Spain,31.0,Direct
C102469,2023-05-30,United States,35.0,Email
C102470,2024-09-16,Germany,29.0,Organic Search
C102471,2023-03-11,United States,36.0,Direct
C102472,2023-10-18,France,52.0,Paid Social
C102473,2023-05-25,United States,54.0,Email
C102474,2023-03-15,France,49.0,Paid Social
C102475,2023-10-23,France,28.0,Email
C102476,2024-01-01,Ireland,29.0,Email
C102477,2023-05-04,United Kingdom,70.0,Paid Social
C102478,2023-02-24,Germany,32.0,Paid Social
C102479,2023-04-05,Germany,23.0,Paid Search
C102480,2024-04-01,Spain,43.0,Email
C102481,2024-08-25,Spain,18.0,Paid Search
C102482,2023-05-07,United States,37.0,Email
C102483,2023-08-13,United States,66.0,Direct
C102484,2023-08-29,United Kingdom,33.0,Paid Social
C102485,2023-09-10,Ireland,,Direct
C102486,2023-06-21,United Kingdom,45.0,Paid Social
C102487,2023-02-08,Germany,38.0,Organic Search
C102488,2024-01-03,France,55.0,Organic Search
C102489,2023-09-08,United States,51.0,Organic Search
C102490,2023-08-28,United Kingdom,36.0,Paid Search
C102491,2023-07-05,United Kingdom,30.0,Paid Search
C102492,2024-10-12,France,70.0,Direct
C102493,2024-03-03,United States,27.0,Organic Search
C102494,2023-10-21,United Kingdom,72.0,Paid Search
C102495,2023-05-24,Germany,44.0,Direct
C102496,2024-07-14,United Kingdom,74.0,Paid Social
C102497,2024-09-13,France,38.0,Email
C102498,2023-01-23,united kingdom,50.0,Referral
C102499,2024-10-12,United Kingdom,53.0,Organic Search
