customer_id,signup_date,plan,acquisition_channel,mrr,avg_logins_per_month,support_tickets_opened,nps_score,churn_date,is_churned
S200604,2024-04-13,Basic,Paid Ads,29.36,5.9,1,-3.0,,False
S200065,2024-02-10,Basic,Sales-led,31.86,17.4,1,,2024-04-10,True
S202901,2024-01-09,Basic,Sales-led,29.87,14.1,1,16.0,2024-05-09,True
S201546,2024-08-01,Pro,Referral,89.76,7.4,1,29.0,,False
S200894,2024-05-05,Basic,Paid Ads,29.02,2.9,2,45.0,2024-07-05,True
S200785,2024-02-18,Basic,Content/SEO,29.53,2.9,2,,,False
S202562,2024-05-21,Basic,Paid Ads,26.59,3.0,2,21.0,,False
S200005,2024-01-26,Pro,Content/SEO,90.96,7.5,1,42.0,,False
S202250,2022-01-26,Basic,Content/SEO,29.36,13.9,3,21.0,2022-08-26,True
S200749,2024-08-20,Basic,Organic,29.46,5.0,1,,,False
S200410,2022-06-16,Enterprise,Organic,472.74,2.6,0,37.0,,False
S200111,2022-12-04,Basic,Organic,29.62,2.4,2,,2024-08-04,True
S201260,2024-08-15,Basic,Sales-led,27.44,9.1,2,,,False
S201828,2024-02-22,Pro,Referral,101.83,18.1,2,55.0,,False
S202239,2022-07-22,Pro,Organic,95.35,3.8,1,10.0,2024-11-22,True
S202476,2023-09-14,Basic,Content/SEO,28.35,3.4,2,48.0,,False
S201326,2023-05-24,Enterprise,Organic,495.61,10.3,0,11.0,,False
S201888,2023-12-27,Basic,Sales-led,26.35,6.4,2,5.0,,False
S202703,2022-06-08,Pro,Organic,93.24,10.0,1,,,False
S200041,2023-04-16,Basic,Paid Ads,28.74,7.9,0,,2023-08-16,True
S201850,2024-08-12,Basic,Organic,28.84,10.7,1,,,False
S201627,2024-10-01,Basic,Sales-led,28.31,0.8,0,38.0,,False
S200301,2022-01-27,Basic,Paid Ads,29.41,1.7,1,,2022-08-27,True
S202001,2024-08-06,Pro,Organic,93.39,2.1,2,,,False
S200652,2023-08-11,Pro,Paid Ads,96.04,6.6,0,74.0,,False
S201271,2023-07-04,Basic,Content/SEO,31.3,3.6,1,42.0,,False
S200980,2023-08-15,Pro,Sales-led,103.91,2.7,1,58.0,,False
S201938,2024-04-03,Pro,Referral,99.08,9.7,2,14.0,2024-07-03,True
S202941,2023-08-05,Enterprise,Organic,460.69,7.5,0,28.0,,False
S202601,2023-07-16,Basic,Referral,31.82,17.2,2,,,False
S201453,2024-09-30,Basic,Sales-led,31.62,4.9,3,,,False
S200211,2023-01-15,Basic,Paid Ads,31.87,8.5,0,23.0,,False
S201389,2024-01-16,Pro,Paid Ads,97.81,21.3,2,29.0,,False
S200157,2024-04-18,Basic,Organic,31.02,10.0,1,,,False
S200156,2024-05-16,Basic,Referral,30.62,5.7,1,52.0,,False
S200814,2023-03-25,Basic,Organic,29.81,3.1,1,34.0,,False
S200915,2024-08-20,Basic,Content/SEO,31.85,15.6,0,19.0,,False
S200404,2024-11-01,Basic,Paid Ads,27.37,6.3,3,42.0,,False
S202784,2022-09-24,Basic,Content/SEO,31.29,9.1,2,,,False
S202604,2023-11-04,Basic,Paid Ads,29.37,7.4,2,4.0,,False
S200103,2024-11-01,Basic,Sales-led,27.03,22.0,0,51.0,,False
S202376,2022-06-15,Basic,Organic,26.39,13.1,1,30.0,2023-02-15,True
S201099,2022-05-23,Pro,Organic,106.32,18.1,1,62.0,2023-01-23,True
S202564,2023-05-11,Basic,Content/SEO,31.1,4.9,0,6.0,,False
S200240,2024-05-06,Basic,Paid Ads,31.24,13.0,1,90.0,2024-06-06,True
S201042,2024-08-03,Basic,Referral,28.11,4.4,1,-16.0,,False
S200597,2024-10-09,Basic,Organic,29.82,8.9,1,54.0,,False
S200898,2022-09-03,Basic,Organic,29.31,10.0,4,,2023-07-03,True
S200140,2022-11-09,Basic,Paid Ads,27.88,6.5,0,46.0,2023-07-09,True
S200617,2024-07-23,Enterprise,Sales-led,520.36,6.4,0,61.0,,False
S200724,2023-01-05,Basic,Organic,30.28,5.3,3,,,False
S202143,2023-07-04,Enterprise,Organic,453.85,11.4,1,48.0,,False
S202052,2022-03-10,Basic,Referral,26.25,13.7,1,65.0,2022-06-10,True
S201930,2024-05-20,Basic,Paid Ads,31.46,11.5,0,51.0,2024-07-20,True
S200932,2023-01-01,Basic,Referral,27.14,9.2,3,14.0,2023-11-01,True
S202621,2022-07-01,Pro,Organic,108.04,1.0,1,2.0,2022-11-01,True
S202846,2024-09-16,Basic,Organic,27.29,22.9,1,24.0,,False
S201495,2022-06-26,Pro,Paid Ads,93.62,8.4,1,45.0,2022-10-26,True
S200823,2024-05-18,Pro,Content/SEO,93.93,6.2,1,62.0,,False
S202003,2023-08-25,Pro,Referral,91.89,3.2,1,56.0,2024-07-25,True
S201563,2022-09-12,Pro,Content/SEO,96.66,8.2,0,35.0,,False
S201386,2024-07-09,Basic,Organic,31.75,12.8,2,32.0,,False
S200339,2022-01-12,Enterprise,Referral,489.9,8.8,0,24.0,,False
S200551,2022-03-11,Basic,Organic,29.88,1.7,2,35.0,2023-01-11,True
S202443,2023-09-01,Pro,Organic,106.15,6.3,0,15.0,,False
S200532,2024-08-05,Basic,Organic,28.38,10.2,0,6.0,,False
S200194,2024-02-04,Basic,Organic,27.69,2.2,2,29.0,,False
S201839,2024-01-25,Basic,Referral,27.32,19.0,1,58.0,,False
S200870,2022-03-11,Basic,Paid Ads,30.19,2.4,2,,2023-06-11,True
S202614,2024-07-28,Basic,Organic,28.14,4.9,0,-11.0,,False
S201515,2024-07-15,Pro,Referral,94.67,6.4,0,66.0,,False
S202641,2024-04-18,Pro,Sales-led,107.81,16.8,2,45.0,,False
S200852,2023-06-29,Basic,Sales-led,31.84,17.2,3,12.0,,False
S200808,2022-01-29,Basic,Organic,31.01,5.3,0,,,False
S201392,2023-09-11,Basic,Organic,30.5,9.3,2,,,False
S202397,2022-07-12,Basic,Content/SEO,26.39,4.0,2,,,False
S201288,2022-03-15,Pro,Referral,99.11,17.8,0,11.0,2023-10-15,True
S201046,2022-10-19,Pro,Sales-led,100.38,5.3,2,-13.0,2024-04-19,True
S200034,2022-10-06,Pro,Content/SEO,99.87,3.3,0,30.0,,False
S200471,2022-11-07,Basic,Referral,26.12,23.4,0,26.0,,False
S202046,2023-09-29,Basic,Organic,27.66,11.5,3,25.0,,False
S200270,2022-03-07,Pro,Sales-led,95.52,9.6,1,41.0,2023-05-07,True
S201992,2024-01-27,Pro,Content/SEO,90.99,10.2,1,23.0,,False
S201757,2022-07-24,Basic,Sales-led,29.63,15.1,0,44.0,2022-09-24,True
S201457,2023-09-25,Basic,Sales-led,28.54,3.8,0,-11.0,,False
S200192,2022-07-07,Basic,Organic,26.57,7.5,2,,,False
S200632,2024-07-22,Pro,Organic,108.84,4.2,2,,,False
S202576,2022-11-05,Pro,Sales-led,105.09,7.9,2,,,False
S201161,2022-08-17,Basic,Paid Ads,31.54,6.3,2,12.0,,False
S200445,2022-12-09,Enterprise,Paid Ads,460.7,2.1,1,,,False
S200330,2022-06-23,Basic,Referral,26.72,16.4,1,,2022-07-23,True
S201409,2024-02-07,Basic,Paid Ads,29.18,2.6,2,39.0,2024-05-07,True
S201646,2023-10-24,Pro,Organic,102.59,8.5,0,10.0,,False
S202871,2022-07-07,Basic,Organic,30.35,4.9,2,13.0,2024-08-07,True
S202278,2022-08-31,Basic,Referral,30.49,7.4,0,41.0,,False
S202320,2023-12-30,Pro,Organic,92.1,10.5,0,40.0,2024-03-30,True
S202319,2024-03-21,Pro,Paid Ads,106.28,7.3,4,62.0,2024-08-21,True
S200325,2022-10-06,Basic,Sales-led,30.28,9.6,0,48.0,,False
S202033,2022-01-23,Enterprise,Referral,509.36,5.6,3,37.0,2023-05-23,True
S202835,2022-10-20,Basic,Organic,29.9,6.6,0,1.0,,False
S200469,2024-08-20,Basic,Sales-led,31.52,17.5,0,21.0,,False
S200603,2024-09-17,Pro,Paid Ads,90.37,2.8,3,34.0,2024-11-17,True
S200437,2024-08-22,Basic,Paid Ads,30.52,11.4,0,5.0,,False
S202816,2022-08-14,Basic,Paid Ads,26.83,2.3,2,71.0,2022-10-14,True
S202144,2022-10-09,Basic,Organic,29.55,5.4,0,33.0,2023-01-09,True
S200131,2022-07-06,Pro,Organic,97.3,3.7,1,-4.0,2022-11-06,True
S202887,2023-11-15,Basic,Referral,28.42,21.3,2,-10.0,2024-02-15,True
S201097,2022-11-17,Pro,Referral,108.56,15.9,2,31.0,2024-04-17,True
S201382,2024-11-30,Basic,Paid Ads,26.13,11.6,1,38.0,,False
S201998,2024-02-12,Basic,Referral,26.44,5.3,2,24.0,,False
S202432,2023-09-22,Basic,Content/SEO,31.07,6.6,1,-3.0,2024-01-22,True
S202722,2024-01-22,Basic,Content/SEO,31.48,11.0,1,67.0,,False
S202711,2023-10-26,Enterprise,Paid Ads,478.71,8.2,1,60.0,,False
S202879,2023-07-31,Basic,Referral,27.96,13.1,0,41.0,2024-06-30,True
S200059,2022-07-23,Pro,Content/SEO,102.84,8.9,1,17.0,2023-06-23,True
S200362,2022-08-31,Basic,Organic,29.85,10.5,0,19.0,2024-02-29,True
S201370,2023-04-21,Basic,Sales-led,28.82,3.1,0,30.0,,False
S201849,2024-03-12,Pro,Organic,107.03,5.9,1,83.0,,False
S201584,2022-04-30,Basic,Organic,26.87,7.0,1,,2023-05-30,True
S201879,2024-02-23,Basic,Organic,31.58,0.6,1,52.0,2024-05-23,True
S202051,2023-01-04,Basic,Paid Ads,27.47,4.5,1,,2023-02-04,True
S200837,2023-01-09,Basic,Paid Ads,31.76,15.9,3,26.0,2024-03-09,True
S201127,2023-10-10,Pro,Sales-led,99.86,14.8,1,74.0,,False
S202402,2024-06-12,Basic,Sales-led,30.31,21.5,3,,2024-07-12,True
S200173,2023-10-02,Basic,Paid Ads,31.13,21.4,1,100.0,2023-11-02,True
S200888,2022-02-12,Pro,Sales-led,100.36,21.5,2,60.0,2023-03-12,True
S200991,2023-03-13,Basic,Paid Ads,27.47,6.2,2,29.0,2024-03-13,True
S202665,2023-02-26,Pro,Paid Ads,98.7,10.9,3,-10.0,,False
S201945,2023-11-07,Enterprise,Organic,504.75,14.9,2,48.0,,False
S200183,2023-04-05,Pro,Referral,92.21,3.8,0,63.0,,False
S201996,2023-11-29,Enterprise,Paid Ads,511.4,7.4,1,47.0,,False
S200293,2023-03-21,Pro,Organic,108.76,8.0,0,42.0,2024-04-21,True
S201875,2022-03-28,Basic,Paid Ads,27.96,6.3,1,,2024-02-28,True
S202516,2024-08-08,Basic,Referral,28.09,7.4,4,11.0,,False
S201648,2024-07-13,Basic,Sales-led,31.02,13.5,4,54.0,,False
S200901,2024-10-16,Basic,Organic,28.64,6.2,2,7.0,,False
S200557,2024-07-22,Basic,Paid Ads,26.45,8.6,2,,2024-10-22,True
S200544,2024-02-18,Basic,Organic,28.19,15.4,3,24.0,2024-11-18,True
S201048,2022-06-29,Basic,Organic,28.61,4.8,1,43.0,2023-01-29,True
S202011,2022-11-22,Pro,Sales-led,97.58,6.2,1,,,False
S201840,2023-07-19,Pro,Organic,103.4,14.4,2,-14.0,,False
S202298,2022-12-01,Basic,Paid Ads,29.91,20.2,0,,,False
S201621,2023-05-06,Enterprise,Referral,464.88,3.1,3,36.0,,False
S201503,2024-05-23,Pro,Content/SEO,106.11,12.4,0,-37.0,,False
S200303,2023-04-01,Pro,Organic,103.77,8.2,2,,,False
S201204,2023-11-14,Pro,Referral,108.57,12.8,1,28.0,,False
S202508,2023-05-14,Pro,Organic,107.91,10.8,1,21.0,,False
S201847,2023-05-11,Basic,Organic,30.57,7.2,0,38.0,,False
S202598,2023-05-02,Pro,Content/SEO,96.21,17.4,0,,2024-12-02,True
S202753,2023-10-21,Pro,Organic,103.73,7.2,1,13.0,,False
S202744,2023-08-25,Basic,Referral,27.59,5.1,0,63.0,2024-06-25,True
S201132,2022-12-27,Pro,Content/SEO,93.93,8.2,0,2.0,2024-05-27,True
S200391,2023-12-21,Basic,Referral,31.08,5.6,3,38.0,2024-05-21,True
S201944,2022-09-20,Basic,Paid Ads,28.52,18.6,1,46.0,,False
S200967,2023-11-22,Basic,Sales-led,27.33,12.6,2,61.0,,False
S201750,2022-10-24,Pro,Paid Ads,95.62,9.2,0,39.0,,False
S200038,2023-02-20,Basic,Organic,26.86,7.8,1,34.0,2023-03-20,True
S201082,2022-07-02,Basic,Paid Ads,31.05,12.3,1,52.0,2023-01-02,True
S200361,2022-05-16,Basic,Organic,26.86,4.5,3,22.0,2023-12-16,True
S200356,2024-08-31,Basic,Organic,27.98,21.9,2,46.0,,False
S200091,2023-03-04,Basic,Sales-led,26.16,2.3,0,4.0,,False
S201297,2023-03-26,Pro,Referral,95.7,14.5,1,-8.0,2023-07-26,True
S202635,2024-04-18,Basic,Paid Ads,29.92,4.0,1,38.0,,False
S200073,2022-08-05,Pro,Organic,98.7,9.5,2,58.0,2023-11-05,True
S200229,2024-03-29,Pro,Organic,102.35,14.8,2,26.0,,False
S202756,2023-10-24,Enterprise,Content/SEO,510.3,5.4,0,,,False
S201020,2023-08-21,Basic,Organic,29.1,4.5,4,11.0,,False
S200934,2024-10-27,Pro,Content/SEO,98.14,3.5,0,,,False
S200082,2022-10-08,Basic,Sales-led,28.48,9.5,2,,2024-07-08,True
S202272,2023-02-24,Basic,Referral,31.07,4.3,1,36.0,,False
S201843,2024-10-04,Pro,Organic,92.29,11.0,1,29.0,,False
S200272,2022-10-09,Enterprise,Organic,451.7,2.3,0,18.0,2022-12-09,True
S202185,2022-12-14,Basic,Organic,30.84,8.9,1,,2024-12-14,True
S200540,2023-07-12,Basic,Sales-led,30.72,6.4,1,,,False
S201755,2024-08-08,Basic,Paid Ads,26.73,1.2,1,42.0,,False
S202566,2024-11-20,Basic,Organic,27.63,10.5,1,14.0,,False
S201464,2023-04-14,Basic,Organic,30.87,20.1,2,62.0,,False
S200446,2023-06-20,Basic,Referral,31.02,12.2,1,39.0,2023-07-20,True
S201365,2023-11-21,Pro,Paid Ads,97.68,2.1,0,7.0,,False
S201544,2023-08-05,Enterprise,Referral,493.67,10.3,3,,2024-10-05,True
S201630,2024-10-17,Basic,Organic,27.92,5.7,0,15.0,,False
S200892,2024-07-17,Basic,Sales-led,31.36,2.5,0,71.0,,False
S200961,2022-05-24,Basic,Referral,28.77,10.3,2,,2024-02-24,True
S200692,2024-06-08,Basic,Organic,27.29,2.0,1,52.0,2024-10-08,True
S202789,2024-10-28,Pro,Sales-led,95.08,1.6,2,,,False
S201475,2024-11-08,Basic,Organic,27.41,10.2,1,26.0,,False
S201778,2024-02-09,Basic,Content/SEO,28.79,10.8,2,54.0,,False
S202342,2024-11-22,Basic,Content/SEO,27.39,11.8,2,8.0,,False
S201756,2022-02-21,Basic,Sales-led,29.03,9.6,3,31.0,,False
S202013,2024-01-13,Basic,Sales-led,26.41,1.3,2,39.0,,False
S202971,2023-03-16,Basic,Referral,28.78,12.8,1,-13.0,2023-05-16,True
S201947,2023-01-24,Basic,Organic,27.09,11.2,2,,,False
S202831,2024-02-26,Basic,Referral,30.8,2.8,1,3.0,,False
S201111,2024-03-04,Basic,Paid Ads,26.35,2.3,1,37.0,2024-08-04,True
S200448,2023-12-13,Pro,Paid Ads,94.59,6.1,0,13.0,,False
S200212,2022-01-28,Basic,Sales-led,30.0,18.6,2,13.0,,False
S201083,2022-03-21,Basic,Paid Ads,29.89,4.6,0,-34.0,2023-05-21,True
S202198,2023-05-02,Basic,Organic,31.41,22.1,0,-2.0,2024-11-02,True
S201197,2024-06-05,Basic,Referral,31.44,9.7,0,59.0,,False
S201395,2024-11-22,Basic,Referral,31.88,7.7,3,1.0,,False
S201754,2022-08-24,Basic,Paid Ads,30.13,5.4,2,86.0,,False
S202581,2022-01-31,Pro,Organic,108.3,13.0,0,0.0,2023-03-31,True
S201579,2022-12-12,Basic,Content/SEO,26.61,3.1,0,31.0,2024-08-12,True
S202735,2022-08-06,Basic,Paid Ads,27.55,5.3,1,-5.0,2024-02-06,True
S202032,2024-05-25,Basic,Content/SEO,27.92,11.3,1,,,False
S201348,2022-07-11,Basic,Sales-led,28.09,9.7,2,17.0,,False
S201343,2022-08-18,Basic,Paid Ads,28.15,14.6,1,15.0,,False
S202372,2022-10-15,Pro,Referral,103.68,4.4,3,,2023-05-15,True
S202162,2024-04-17,Pro,Content/SEO,102.03,12.3,5,70.0,,False
S200440,2022-10-03,Basic,Paid Ads,27.15,8.7,0,3.0,2023-09-03,True
S202757,2024-05-13,Pro,Sales-led,105.56,23.1,0,,,False
S202645,2024-05-29,Enterprise,Paid Ads,502.59,13.2,1,43.0,,False
S202180,2022-03-08,Pro,Sales-led,107.64,5.5,0,-1.0,2023-05-08,True
S201853,2023-05-15,Basic,Content/SEO,29.94,11.4,2,29.0,,False
S202643,2024-04-07,Pro,Referral,98.15,9.8,0,30.0,,False
S200407,2023-09-26,Pro,Referral,92.97,6.1,2,57.0,,False
S201292,2024-11-18,Basic,Content/SEO,26.84,16.3,8,,,False
S202969,2022-05-06,Enterprise,Sales-led,548.03,2.9,0,69.0,,False
S202517,2023-03-16,Basic,Sales-led,31.07,7.2,1,-11.0,,False
S202748,2024-06-20,Pro,Content/SEO,103.52,16.6,2,,,False
S201601,2022-02-17,Enterprise,Content/SEO,465.81,6.8,2,,,False
S200595,2024-04-28,Pro,Referral,102.88,14.2,1,81.0,,False
S202253,2023-06-07,Pro,Organic,93.77,5.2,0,21.0,2024-06-07,True
S200856,2023-08-10,Pro,Content/SEO,91.97,14.4,2,14.0,,False
S201767,2024-06-21,Pro,Content/SEO,107.99,8.8,1,,,False
S200902,2022-06-02,Basic,Paid Ads,27.47,9.3,0,,2023-01-02,True
S200285,2023-12-08,Basic,Organic,29.02,14.4,0,,,False
S200876,2022-05-07,Basic,Organic,29.32,14.9,0,29.0,2022-09-07,True
S201488,2022-11-21,Basic,Referral,30.72,4.5,0,,,False
S201122,2022-06-20,Pro,Content/SEO,108.29,2.8,8,80.0,2023-08-20,True
S202366,2023-03-19,Pro,Paid Ads,97.83,15.4,4,67.0,,False
S202521,2022-02-06,Basic,Organic,30.61,12.2,0,56.0,2022-10-06,True
S202375,2023-03-11,Basic,Paid Ads,27.58,4.6,3,53.0,2023-07-11,True
S201000,2022-12-29,Enterprise,Paid Ads,488.74,8.5,2,,,False
S201212,2023-05-29,Pro,Paid Ads,89.91,7.3,1,35.0,,False
S202236,2023-01-31,Basic,Content/SEO,26.78,14.5,2,39.0,,False
S200349,2023-08-19,Basic,Content/SEO,27.11,17.5,2,50.0,,False
S202696,2024-10-10,Pro,Organic,91.9,24.5,2,,,False
S201625,2022-12-06,Basic,Sales-led,31.08,2.7,0,24.0,2023-02-06,True
S200730,2024-06-06,Basic,Paid Ads,27.63,5.1,1,,,False
S201729,2023-11-08,Enterprise,Organic,482.38,8.9,0,58.0,,False
S201502,2022-07-30,Basic,Paid Ads,26.49,8.6,2,,,False
S200800,2022-01-10,Basic,Paid Ads,26.66,4.3,1,32.0,2023-05-10,True
S201379,2023-05-05,Basic,Paid Ads,27.28,5.9,1,52.0,2024-04-05,True
S201589,2023-01-04,Enterprise,Referral,472.21,3.0,1,,,False
S201799,2023-10-29,Basic,Sales-led,29.8,3.7,1,39.0,,False
S201897,2024-09-29,Basic,Paid Ads,29.15,8.6,1,56.0,,False
S201796,2024-08-22,Enterprise,Paid Ads,482.47,0.6,0,,,False
S200908,2022-01-08,Basic,Referral,30.08,19.1,0,36.0,,False
S201559,2024-05-27,Basic,Organic,29.93,11.0,0,,2024-06-27,True
S201027,2022-06-13,Enterprise,Referral,529.52,13.3,0,64.0,,False
S201845,2023-04-25,Basic,Organic,27.16,13.3,1,44.0,2023-08-25,True
S200319,2024-10-31,Enterprise,Paid Ads,459.54,16.7,0,65.0,,False
S200515,2024-10-08,Basic,Content/SEO,30.34,13.5,2,62.0,,False
S201800,2023-07-31,Pro,Paid Ads,89.91,10.8,2,45.0,2023-10-31,True
S200510,2022-08-23,Basic,Content/SEO,30.59,16.4,1,85.0,2023-08-23,True
S200654,2023-06-04,Pro,Referral,107.06,4.1,2,,,False
S201903,2022-06-24,Basic,Referral,31.2,5.8,2,31.0,2024-09-24,True
S201007,2024-01-05,Basic,Organic,31.46,14.7,1,39.0,,False
S201125,2024-01-28,Pro,Referral,97.14,12.0,1,68.0,,False
S202121,2024-09-10,Enterprise,Referral,536.31,5.4,2,56.0,,False
S201699,2022-06-01,Pro,Paid Ads,108.46,5.0,1,37.0,2024-06-01,True
S202254,2023-12-11,Pro,Organic,106.31,4.4,0,15.0,,False
S202325,2022-04-13,Pro,Organic,104.06,2.3,1,27.0,2023-07-13,True
S201779,2022-07-20,Pro,Referral,101.43,11.2,1,73.0,,False
S200355,2023-01-01,Pro,Content/SEO,98.28,1.3,2,24.0,2023-05-01,True
S201088,2022-05-05,Pro,Sales-led,95.34,19.3,2,0.0,2023-04-05,True
S200050,2024-05-01,Basic,Paid Ads,28.27,4.5,2,,,False
S202393,2022-06-22,Pro,Content/SEO,102.51,20.7,3,27.0,2023-11-22,True
S201235,2023-09-23,Enterprise,Organic,500.92,8.2,3,45.0,,False
S200062,2022-04-27,Pro,Organic,95.95,10.3,3,2.0,2023-01-27,True
S200685,2022-06-09,Pro,Paid Ads,91.08,11.5,0,,2022-08-09,True
S200997,2022-10-08,Pro,Sales-led,100.68,8.3,1,18.0,2023-01-08,True
S201494,2023-02-21,Pro,Referral,101.07,4.5,1,,,False
S202769,2022-10-28,Pro,Sales-led,102.26,7.7,0,,2024-03-28,True
S202406,2023-05-04,Basic,Content/SEO,27.72,12.2,1,11.0,,False
S202925,2023-12-06,Pro,Content/SEO,103.61,2.5,1,,2024-09-06,True
S202135,2023-11-01,Enterprise,Organic,522.27,6.5,2,35.0,,False
S200615,2022-07-30,Basic,Content/SEO,29.01,18.4,0,4.0,,False
S201344,2022-05-07,Enterprise,Paid Ads,516.56,9.0,0,-3.0,2024-12-07,True
S202008,2022-09-30,Basic,Sales-led,31.22,4.6,0,35.0,,False
S200412,2024-07-29,Basic,Paid Ads,29.7,8.1,2,24.0,,False
S200922,2023-04-08,Basic,Sales-led,31.88,3.9,0,60.0,,False
S201157,2023-07-02,Pro,Paid Ads,94.54,6.0,1,28.0,2023-12-02,True
S200973,2024-04-22,Basic,Sales-led,26.12,29.2,0,,,False
S202915,2022-09-15,Basic,Paid Ads,29.79,7.8,1,24.0,2023-12-15,True
S202867,2022-12-20,Pro,Organic,96.9,8.0,0,73.0,,False
S200590,2023-03-30,Pro,Paid Ads,102.5,20.6,3,79.0,2023-10-30,True
S202663,2024-04-24,Pro,Paid Ads,94.21,11.8,0,-4.0,,False
S201674,2024-01-21,Basic,Content/SEO,26.37,8.5,0,,2024-12-21,True
S200083,2022-07-25,Basic,Organic,28.84,12.0,1,71.0,,False
S201477,2024-02-05,Basic,Organic,27.05,13.2,1,,,False
S201940,2022-01-12,Pro,Paid Ads,95.85,1.2,0,21.0,2024-02-12,True
S201711,2024-01-10,Basic,Sales-led,26.14,2.8,1,-5.0,2024-06-10,True
S202371,2023-01-20,Pro,Sales-led,104.05,15.7,2,,,False
S202967,2022-11-07,Basic,Sales-led,27.92,7.3,2,40.0,,False
S201593,2022-12-26,Pro,Organic,94.08,10.2,1,,,False
S200400,2024-10-15,Basic,Paid Ads,28.94,6.6,0,62.0,2024-12-15,True
S201213,2022-09-01,Basic,Paid Ads,30.55,1.9,2,50.0,,False
S202252,2024-04-06,Basic,Organic,28.02,14.5,1,,,False
S200613,2023-08-20,Pro,Sales-led,95.29,4.8,0,,,False
S202844,2023-05-11,Pro,Paid Ads,92.85,2.0,2,57.0,2024-07-11,True
S201243,2024-02-09,Basic,Organic,27.99,20.6,2,51.0,2024-05-09,True
S202994,2024-11-06,Basic,Paid Ads,27.68,9.4,1,44.0,,False
S202787,2023-04-13,Basic,Organic,29.68,8.3,1,24.0,,False
S201341,2024-01-24,Pro,Paid Ads,106.52,6.7,1,37.0,,False
S200245,2022-07-19,Basic,Referral,31.82,8.5,0,33.0,,False
S200222,2022-01-30,Pro,Referral,100.01,2.4,1,83.0,2023-09-30,True
S200611,2022-01-08,Pro,Content/SEO,97.45,12.9,0,7.0,2022-03-08,True
S201441,2023-05-13,Basic,Content/SEO,26.9,17.2,0,36.0,2023-08-13,True
S200374,2024-09-29,Basic,Sales-led,30.37,2.9,1,61.0,2024-10-29,True
S202795,2023-09-19,Basic,Referral,30.96,11.3,0,23.0,2024-11-19,True
S202297,2023-12-30,Basic,Referral,31.06,2.9,2,35.0,2024-10-30,True
S201496,2022-03-01,Pro,Referral,105.18,4.5,0,51.0,2024-04-01,True
S201043,2024-09-22,Pro,Paid Ads,91.42,5.4,0,40.0,,False
S201358,2022-07-05,Basic,Sales-led,30.69,13.6,0,39.0,2023-04-05,True
S201141,2023-08-21,Enterprise,Paid Ads,500.21,11.3,0,,,False
S202211,2024-08-25,Basic,Referral,30.05,13.4,1,32.0,,False
S202475,2023-06-14,Basic,Referral,29.64,2.2,0,41.0,,False
S201423,2023-10-03,Pro,Paid Ads,98.8,7.4,1,21.0,,False
S201893,2022-01-01,Basic,Referral,28.54,14.9,2,-3.0,2022-09-01,True
S202839,2022-05-03,Basic,Organic,29.16,16.1,0,59.0,2023-12-03,True
S202894,2023-12-09,Basic,Organic,29.35,9.3,0,43.0,,False
S201703,2023-08-19,Pro,Organic,106.22,15.2,0,,,False
S201952,2022-02-22,Basic,Referral,30.83,19.6,2,40.0,2022-11-22,True
S200693,2024-03-06,Pro,Referral,97.15,6.7,2,,,False
S200979,2024-08-01,Pro,Paid Ads,106.65,9.4,2,,,False
S202170,2023-09-01,Enterprise,Sales-led,542.79,4.4,2,,,False
S202933,2024-10-01,Basic,Content/SEO,28.0,10.9,2,53.0,,False
S202374,2024-02-09,Basic,Paid Ads,26.57,5.4,4,85.0,2024-05-09,True
S201844,2022-04-14,Basic,Content/SEO,28.51,4.5,0,58.0,,False
S201542,2024-05-21,Basic,Organic,31.51,6.8,0,35.0,2024-09-21,True
S200605,2022-01-29,Basic,Sales-led,29.81,12.2,2,,,False
S200490,2024-10-09,Pro,Sales-led,106.1,6.4,1,,,False
S200289,2022-01-21,Pro,Paid Ads,104.53,18.5,2,29.0,,False
S200464,2023-10-30,Pro,Referral,105.92,10.8,1,,2024-02-29,True
S201993,2022-08-07,Basic,Paid Ads,30.05,4.9,0,,2023-10-07,True
S200566,2024-03-03,Basic,Paid Ads,28.36,3.7,1,66.0,,False
S202721,2023-01-18,Enterprise,Paid Ads,536.28,14.9,1,-22.0,2024-05-18,True
S201874,2022-02-25,Basic,Referral,26.37,8.3,0,14.0,,False
S201730,2024-07-22,Pro,Organic,99.38,4.9,1,34.0,,False
S201283,2023-05-23,Basic,Referral,30.51,7.6,2,51.0,2023-09-23,True
S201764,2023-06-28,Basic,Referral,31.32,5.9,1,47.0,,False
S202647,2023-12-14,Enterprise,Paid Ads,512.1,11.2,2,32.0,,False
S202536,2023-05-06,Basic,Paid Ads,29.89,8.7,2,50.0,,False
S202921,2023-09-04,Basic,Content/SEO,26.74,5.3,0,,,False
S202258,2022-04-16,Basic,Content/SEO,29.62,7.3,1,-1.0,2022-09-16,True
S200942,2022-11-07,Pro,Content/SEO,98.86,1.7,1,6.0,2023-03-07,True
S202360,2024-04-19,Enterprise,Referral,507.93,5.5,2,,,False
S201293,2023-10-26,Pro,Organic,104.23,14.1,1,59.0,,False
S202137,2023-11-07,Basic,Referral,31.52,2.5,2,7.0,,False
S201009,2023-02-16,Basic,Referral,28.9,5.5,1,,,False
S201636,2022-04-07,Pro,Organic,95.02,11.0,1,,,False
S200718,2024-05-26,Basic,Paid Ads,26.65,4.8,0,34.0,2024-08-26,True
